ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461458,Female,0.0,41,1.0,0.0,5.0,2,1.0,Cat_6,A
461462,Male,1.0,56,1.0,8.0,0.0,2,3.0,Cat_6,C
461465,Male,1.0,31,1.0,0.0,8.0,0,2.0,Cat_6,C
461466,Male,1.0,45,0.0,0.0,0.0,2,2.0,Cat_7,A
461468,Male,1.0,69,1.0,3.0,,0,3.0,Cat_6,C
461469,Male,1.0,37,1.0,0.0,0.0,2,2.0,Cat_6,B
461476,Male,1.0,47,1.0,0.0,1.0,0,4.0,Cat_2,C
461479,Female,1.0,52,1.0,0.0,1.0,0,3.0,Cat_6,C
461480,Female,1.0,57,1.0,0.0,1.0,1,3.0,Cat_6,C
461482,Female,0.0,50,1.0,0.0,9.0,2,1.0,Cat_6,A
461494,Male,1.0,27,0.0,2.0,0.0,0,2.0,Cat_6,A
461501,Female,1.0,45,1.0,2.0,1.0,1,3.0,Cat_6,C
461503,Female,0.0,30,1.0,0.0,8.0,2,2.0,Cat_6,A
461510,Male,1.0,45,1.0,0.0,0.0,2,2.0,Cat_6,B
461514,Male,0.0,30,0.0,5.0,1.0,2,4.0,Cat_6,D
461516,Male,1.0,31,1.0,3.0,1.0,0,3.0,Cat_6,B
461518,Female,1.0,45,1.0,0.0,1.0,0,4.0,Cat_3,C
461521,Male,1.0,67,1.0,0.0,0.0,1,2.0,Cat_6,C
461522,Male,1.0,76,0.0,4.0,1.0,1,2.0,Cat_6,A
461525,Male,1.0,69,1.0,3.0,0.0,2,2.0,Cat_6,A
461526,Male,1.0,83,0.0,3.0,0.0,2,2.0,Cat_6,A
461530,Male,1.0,38,1.0,2.0,0.0,2,2.0,Cat_6,A
461534,Male,1.0,36,1.0,0.0,0.0,2,1.0,Cat_6,A
461540,Male,0.0,41,1.0,,2.0,2,2.0,Cat_2,A
461546,Female,1.0,69,0.0,7.0,0.0,2,3.0,Cat_6,A
461548,Female,0.0,33,1.0,2.0,0.0,2,3.0,Cat_6,A
461553,Male,0.0,38,1.0,0.0,1.0,2,3.0,Cat_7,A
461556,Female,1.0,48,1.0,2.0,1.0,0,2.0,Cat_6,C
461558,Male,1.0,51,1.0,2.0,2.0,0,2.0,Cat_6,C
461564,Male,1.0,56,1.0,4.0,1.0,1,2.0,Cat_6,C
461570,Male,1.0,57,1.0,0.0,0.0,0,3.0,Cat_6,C
461574,Female,1.0,49,1.0,0.0,1.0,0,3.0,Cat_6,C
461587,Male,0.0,30,1.0,5.0,0.0,2,3.0,Cat_6,D
461593,Female,1.0,40,1.0,1.0,8.0,0,2.0,Cat_6,C
461602,Female,0.0,30,1.0,0.0,0.0,2,,Cat_6,A
461604,Male,1.0,38,0.0,3.0,0.0,0,2.0,Cat_6,A
461612,Female,0.0,31,1.0,5.0,8.0,2,5.0,Cat_6,D
461615,Male,0.0,33,1.0,1.0,0.0,2,2.0,Cat_6,A
461617,Male,0.0,50,1.0,0.0,0.0,2,2.0,Cat_6,A
461619,Male,1.0,52,1.0,4.0,,1,3.0,Cat_6,C
461624,Female,1.0,39,1.0,0.0,0.0,0,,Cat_2,C
461626,Male,1.0,73,1.0,4.0,0.0,1,2.0,Cat_6,C
461630,Male,1.0,46,1.0,0.0,0.0,0,3.0,Cat_6,C
461637,Male,1.0,50,1.0,0.0,0.0,2,2.0,Cat_7,B
461644,Male,0.0,30,0.0,5.0,0.0,2,6.0,Cat_6,D
461653,Female,1.0,60,1.0,1.0,0.0,0,2.0,Cat_6,C
461655,Female,1.0,39,1.0,6.0,9.0,0,2.0,Cat_6,B
461658,Female,1.0,59,1.0,0.0,1.0,0,2.0,Cat_5,C
461659,Female,1.0,51,1.0,0.0,0.0,0,2.0,Cat_6,C
461661,Female,1.0,40,1.0,0.0,5.0,0,2.0,Cat_2,C
461663,Male,0.0,23,0.0,5.0,1.0,2,3.0,Cat_6,D
461668,Male,1.0,53,1.0,0.0,4.0,0,4.0,Cat_2,C
461671,Male,0.0,32,0.0,5.0,7.0,2,5.0,Cat_6,D
461674,Male,1.0,52,1.0,4.0,0.0,1,4.0,Cat_6,C
461676,Female,0.0,31,1.0,2.0,0.0,2,1.0,Cat_6,A
461679,Male,0.0,30,1.0,5.0,3.0,2,4.0,Cat_6,D
461681,Male,0.0,25,1.0,5.0,8.0,2,3.0,Cat_7,D
461683,Male,1.0,40,1.0,4.0,1.0,1,4.0,Cat_6,B
461685,Female,0.0,27,1.0,5.0,4.0,2,4.0,Cat_6,D
461686,Male,1.0,61,1.0,0.0,0.0,2,2.0,Cat_6,B
461690,Female,0.0,33,1.0,2.0,1.0,2,1.0,Cat_4,A
461694,Male,0.0,28,1.0,1.0,1.0,2,4.0,Cat_4,D
461695,Female,1.0,48,1.0,0.0,2.0,0,2.0,Cat_6,C
461698,Female,1.0,73,1.0,0.0,0.0,1,2.0,Cat_6,C
461701,Male,1.0,36,0.0,0.0,0.0,0,2.0,Cat_5,C
461705,Female,0.0,32,0.0,5.0,0.0,2,4.0,Cat_6,D
461708,Male,1.0,82,0.0,7.0,0.0,1,2.0,Cat_6,A
461709,Male,0.0,28,1.0,0.0,1.0,2,3.0,Cat_4,A
461711,Female,0.0,42,1.0,0.0,8.0,2,3.0,Cat_2,A
461716,Female,1.0,60,1.0,7.0,6.0,1,9.0,Cat_6,B
461720,Female,0.0,46,1.0,0.0,1.0,2,1.0,Cat_4,A
461722,Male,0.0,31,0.0,1.0,0.0,2,3.0,Cat_6,D
461724,Female,1.0,50,1.0,0.0,1.0,2,1.0,Cat_7,B
461725,Female,0.0,30,1.0,2.0,3.0,2,1.0,Cat_4,A
461727,Female,0.0,49,1.0,0.0,1.0,2,3.0,Cat_6,A
461737,Female,1.0,51,1.0,1.0,0.0,0,6.0,Cat_4,C
461738,Female,1.0,46,1.0,,,0,3.0,Cat_6,B
461744,Male,1.0,53,1.0,0.0,0.0,0,4.0,Cat_6,C
461747,Male,1.0,65,1.0,0.0,0.0,1,2.0,Cat_6,C
461749,Female,0.0,22,0.0,5.0,0.0,2,5.0,Cat_6,D
461752,Male,1.0,65,1.0,1.0,1.0,0,3.0,Cat_6,C
461756,Female,1.0,39,1.0,2.0,0.0,0,2.0,Cat_4,B
461760,Male,1.0,84,1.0,0.0,0.0,1,2.0,Cat_6,C
461769,Male,0.0,37,1.0,0.0,0.0,2,1.0,Cat_6,A
461771,Male,1.0,28,1.0,1.0,8.0,0,2.0,Cat_6,B
461775,Female,1.0,82,0.0,7.0,0.0,1,2.0,Cat_6,A
461778,Female,1.0,87,1.0,7.0,0.0,1,2.0,Cat_6,C
461780,Female,0.0,69,1.0,7.0,1.0,2,5.0,Cat_6,A
461782,Female,1.0,51,1.0,0.0,,1,5.0,Cat_6,C
461784,Female,1.0,74,1.0,7.0,1.0,2,1.0,Cat_6,A
461788,Female,1.0,79,1.0,7.0,1.0,1,2.0,Cat_6,C
461791,Female,0.0,21,0.0,7.0,9.0,2,1.0,Cat_6,D
461792,Female,0.0,20,0.0,5.0,5.0,2,5.0,Cat_2,D
461800,Female,0.0,43,1.0,1.0,3.0,2,1.0,Cat_2,A
461801,Female,0.0,25,0.0,5.0,1.0,2,3.0,Cat_6,D
461802,Male,0.0,43,1.0,0.0,0.0,2,4.0,Cat_6,A
461804,Female,0.0,42,1.0,0.0,1.0,2,1.0,Cat_6,A
461807,Male,0.0,25,1.0,1.0,10.0,2,4.0,Cat_6,D
461815,Male,1.0,59,1.0,0.0,0.0,2,1.0,Cat_3,B
461816,Female,0.0,49,1.0,8.0,0.0,2,5.0,Cat_6,D
461821,Female,0.0,32,0.0,1.0,1.0,2,4.0,Cat_6,D
461822,Male,1.0,36,1.0,0.0,8.0,1,2.0,Cat_6,C
461824,Male,1.0,45,1.0,8.0,9.0,2,3.0,Cat_6,D
461832,Male,0.0,29,1.0,5.0,,2,3.0,Cat_6,D
461837,Male,1.0,37,1.0,0.0,0.0,2,2.0,Cat_6,B
461845,Female,1.0,48,1.0,1.0,1.0,0,4.0,Cat_6,C
461846,Female,0.0,65,1.0,0.0,0.0,2,2.0,Cat_2,B
461848,Male,0.0,39,0.0,8.0,1.0,2,2.0,Cat_6,D
461858,Male,0.0,25,0.0,3.0,1.0,2,7.0,Cat_4,D
461859,Female,1.0,49,0.0,0.0,5.0,2,5.0,Cat_6,A
461860,Female,1.0,77,1.0,7.0,1.0,1,2.0,Cat_6,C
461862,Female,0.0,38,1.0,0.0,9.0,2,1.0,Cat_6,A
461864,Male,0.0,19,1.0,8.0,0.0,2,6.0,Cat_4,D
461872,Female,1.0,76,1.0,7.0,1.0,1,2.0,Cat_6,C
461873,Male,0.0,28,1.0,1.0,0.0,2,4.0,Cat_6,D
461874,Male,1.0,51,1.0,1.0,1.0,0,3.0,Cat_3,C
461882,Female,0.0,28,1.0,1.0,0.0,2,5.0,Cat_7,D
461892,Female,0.0,42,1.0,5.0,0.0,2,1.0,Cat_2,D
461896,Male,1.0,45,1.0,0.0,1.0,2,1.0,Cat_6,B
461898,Male,1.0,63,1.0,4.0,6.0,1,3.0,Cat_6,C
461899,Female,0.0,18,0.0,1.0,0.0,2,6.0,Cat_6,D
461901,Male,0.0,26,1.0,0.0,7.0,2,4.0,Cat_6,A
461910,Male,1.0,31,1.0,0.0,,0,2.0,Cat_2,C
461913,Male,0.0,43,1.0,3.0,5.0,2,4.0,Cat_2,A
461914,Female,1.0,60,1.0,0.0,7.0,2,,Cat_6,B
461921,Female,0.0,36,1.0,0.0,0.0,2,1.0,Cat_6,A
461927,Male,0.0,32,0.0,5.0,1.0,2,4.0,Cat_2,D
461928,Male,1.0,68,1.0,7.0,,2,1.0,,A
461929,Male,1.0,60,1.0,3.0,1.0,2,1.0,Cat_6,A
461930,Female,0.0,42,1.0,0.0,0.0,2,1.0,Cat_4,A
461931,Female,0.0,18,0.0,5.0,6.0,2,5.0,,D
461936,Male,1.0,69,0.0,7.0,0.0,1,2.0,Cat_6,A
461937,Female,0.0,42,1.0,1.0,0.0,2,,Cat_6,A
461941,Female,1.0,70,1.0,0.0,1.0,2,1.0,Cat_6,B
461943,Male,0.0,25,1.0,5.0,1.0,2,3.0,Cat_6,D
461962,Male,1.0,56,1.0,3.0,1.0,0,3.0,Cat_6,B
461963,Female,0.0,40,1.0,0.0,9.0,2,1.0,Cat_6,A
461965,Male,0.0,23,0.0,5.0,1.0,2,6.0,Cat_6,D
461967,Female,0.0,20,0.0,8.0,3.0,2,4.0,Cat_7,D
461968,Female,0.0,39,1.0,3.0,2.0,2,1.0,Cat_6,A
461978,Female,0.0,19,0.0,5.0,0.0,2,4.0,Cat_6,D
461985,Male,0.0,28,1.0,3.0,,2,,Cat_5,D
461988,Male,1.0,40,0.0,2.0,1.0,0,2.0,Cat_6,A
461989,Female,,60,1.0,2.0,1.0,0,4.0,Cat_2,C
461993,Male,0.0,33,0.0,5.0,3.0,2,4.0,Cat_6,D
461994,Male,1.0,20,0.0,1.0,14.0,2,2.0,Cat_6,A
461996,Female,0.0,35,0.0,0.0,7.0,2,4.0,Cat_6,D
461999,Male,0.0,27,1.0,1.0,0.0,2,5.0,Cat_6,D
462007,Female,1.0,42,1.0,0.0,1.0,0,2.0,Cat_6,C
462011,Male,1.0,30,0.0,8.0,0.0,2,4.0,Cat_4,D
462013,Female,1.0,56,1.0,4.0,0.0,0,2.0,Cat_6,B
462015,Male,1.0,28,1.0,3.0,0.0,0,2.0,Cat_6,B
462016,Female,1.0,38,1.0,0.0,6.0,0,2.0,Cat_6,C
462017,Male,0.0,26,1.0,3.0,9.0,2,1.0,Cat_2,D
462027,Male,0.0,36,0.0,2.0,0.0,2,1.0,Cat_6,A
462029,Male,0.0,56,0.0,3.0,0.0,2,1.0,Cat_6,A
462033,Male,0.0,26,1.0,3.0,0.0,2,1.0,Cat_6,D
462038,Male,0.0,28,1.0,0.0,4.0,2,4.0,Cat_6,A
462043,Male,0.0,32,0.0,5.0,0.0,2,5.0,Cat_6,D
462044,Female,0.0,52,1.0,0.0,4.0,2,1.0,Cat_6,A
462048,Female,0.0,23,0.0,5.0,0.0,2,4.0,Cat_6,D
462051,Male,0.0,23,0.0,5.0,,2,5.0,Cat_4,D
462052,Male,1.0,50,1.0,0.0,0.0,2,2.0,Cat_6,B
462053,Male,1.0,26,1.0,0.0,,2,2.0,Cat_6,A
462058,Male,1.0,40,1.0,3.0,8.0,2,2.0,Cat_6,A
462060,Female,1.0,53,1.0,0.0,1.0,0,2.0,Cat_6,C
462064,Male,1.0,63,1.0,0.0,0.0,0,3.0,Cat_7,C
462068,Male,1.0,62,1.0,4.0,0.0,1,3.0,Cat_6,C
462075,Female,0.0,38,1.0,0.0,1.0,2,1.0,Cat_6,A
462078,Female,1.0,57,0.0,0.0,1.0,0,2.0,Cat_2,C
462080,Female,0.0,43,1.0,0.0,9.0,2,1.0,Cat_6,A
462081,Male,0.0,21,0.0,8.0,1.0,2,3.0,Cat_4,D
462083,Male,0.0,22,0.0,5.0,0.0,2,5.0,Cat_6,D
462084,Male,1.0,68,1.0,0.0,1.0,2,1.0,Cat_6,B
462085,Female,0.0,28,1.0,5.0,0.0,2,1.0,Cat_6,D
462088,Male,1.0,33,1.0,0.0,0.0,0,2.0,Cat_6,C
462090,Female,0.0,38,1.0,0.0,8.0,2,1.0,Cat_6,A
462091,Male,0.0,23,0.0,5.0,0.0,2,5.0,Cat_4,D
462094,Female,0.0,41,1.0,5.0,,2,1.0,Cat_6,D
462096,Female,0.0,41,1.0,6.0,,2,1.0,Cat_4,D
462102,Female,0.0,39,1.0,1.0,4.0,2,1.0,Cat_6,A
462103,Female,1.0,49,0.0,3.0,9.0,1,2.0,Cat_6,A
462108,Female,1.0,33,1.0,6.0,,0,2.0,Cat_6,B
462109,Male,1.0,79,0.0,7.0,0.0,2,1.0,Cat_6,A
462111,Male,1.0,38,1.0,0.0,6.0,0,4.0,Cat_6,C
462114,Male,0.0,21,0.0,5.0,1.0,2,4.0,Cat_6,D
462116,Female,1.0,68,1.0,1.0,0.0,0,2.0,Cat_6,C
462118,Male,0.0,31,1.0,0.0,0.0,2,3.0,Cat_6,A
462120,Male,1.0,46,0.0,0.0,1.0,2,3.0,Cat_3,A
462128,Male,1.0,35,1.0,0.0,9.0,0,2.0,Cat_6,C
462131,Female,0.0,42,1.0,0.0,8.0,2,3.0,Cat_2,A
462134,Male,1.0,87,0.0,7.0,0.0,2,1.0,,A
462141,Female,0.0,38,1.0,0.0,8.0,2,1.0,Cat_6,A
462149,Female,1.0,88,0.0,7.0,2.0,1,1.0,Cat_6,A
462151,Female,0.0,42,1.0,0.0,9.0,2,1.0,Cat_6,A
462163,Female,1.0,26,1.0,0.0,4.0,0,2.0,Cat_3,C
462168,Male,1.0,35,1.0,4.0,0.0,1,3.0,Cat_6,B
462171,Female,1.0,41,0.0,2.0,3.0,1,2.0,Cat_6,A
462172,Male,1.0,37,1.0,1.0,1.0,0,2.0,Cat_1,C
462174,Female,1.0,41,1.0,2.0,8.0,0,4.0,Cat_4,B
462177,Male,0.0,35,,0.0,6.0,2,5.0,Cat_2,A
462179,Female,0.0,33,1.0,8.0,0.0,2,9.0,Cat_7,D
462180,Female,1.0,61,1.0,2.0,2.0,0,4.0,Cat_2,C
462186,Female,0.0,19,0.0,1.0,1.0,2,3.0,Cat_1,D
462187,Female,0.0,50,1.0,0.0,4.0,2,1.0,Cat_6,A
462188,Female,1.0,48,0.0,2.0,0.0,0,4.0,Cat_4,A
462196,Male,1.0,57,0.0,8.0,1.0,0,3.0,Cat_4,A
462197,Female,1.0,72,0.0,2.0,1.0,0,3.0,Cat_4,C
462198,Female,0.0,39,0.0,2.0,4.0,2,,Cat_3,A
462200,Female,1.0,49,1.0,1.0,0.0,2,3.0,Cat_4,B
462202,Female,0.0,41,1.0,3.0,0.0,2,4.0,Cat_4,A
462203,Male,1.0,65,0.0,4.0,2.0,1,7.0,Cat_4,A
462204,Female,0.0,22,0.0,8.0,0.0,2,3.0,Cat_4,D
462205,Female,0.0,23,0.0,5.0,0.0,2,4.0,Cat_4,D
462209,Female,1.0,41,0.0,0.0,0.0,2,1.0,Cat_4,A
462210,Female,1.0,42,1.0,2.0,0.0,2,3.0,Cat_4,A
462211,Male,0.0,18,0.0,5.0,0.0,2,3.0,Cat_4,D
462214,Male,1.0,49,0.0,1.0,1.0,2,2.0,Cat_4,A
462216,Female,1.0,40,0.0,1.0,0.0,2,2.0,Cat_4,A
462218,Male,1.0,50,0.0,4.0,1.0,0,5.0,Cat_4,B
462220,Female,0.0,19,0.0,5.0,6.0,2,3.0,Cat_4,D
462222,Male,0.0,22,0.0,5.0,0.0,2,6.0,Cat_4,D
462229,Male,0.0,23,0.0,,1.0,2,8.0,Cat_4,D
462231,Male,0.0,27,1.0,0.0,4.0,2,6.0,Cat_4,C
462232,Male,1.0,55,0.0,4.0,0.0,1,8.0,Cat_4,B
462234,Male,1.0,32,0.0,,1.0,0,6.0,Cat_4,D
462238,Male,1.0,57,0.0,3.0,,2,2.0,Cat_3,A
462240,Male,1.0,80,0.0,7.0,0.0,1,2.0,Cat_6,A
462243,Male,1.0,43,0.0,4.0,0.0,2,4.0,Cat_6,A
462246,Female,1.0,79,0.0,7.0,1.0,1,2.0,Cat_6,A
462249,Male,0.0,25,0.0,3.0,1.0,2,3.0,Cat_6,D
462256,Female,1.0,58,1.0,6.0,0.0,0,4.0,Cat_6,B
462257,Female,1.0,78,1.0,7.0,,1,2.0,Cat_6,C
462260,Male,1.0,76,1.0,7.0,1.0,2,2.0,Cat_6,A
462262,Male,0.0,27,0.0,5.0,1.0,2,3.0,,D
462274,Male,1.0,47,1.0,0.0,1.0,0,3.0,Cat_6,C
462275,Male,1.0,43,1.0,0.0,1.0,0,2.0,Cat_6,C
462278,Male,0.0,31,1.0,5.0,1.0,2,4.0,Cat_6,D
462279,Male,0.0,27,0.0,5.0,0.0,2,7.0,Cat_6,D
462280,Male,0.0,31,1.0,5.0,0.0,2,4.0,Cat_6,D
462281,Male,1.0,46,1.0,0.0,1.0,2,2.0,Cat_6,B
462284,Male,1.0,48,1.0,4.0,1.0,0,4.0,Cat_6,B
462285,Male,1.0,51,1.0,1.0,,2,2.0,,B
462286,Male,1.0,57,0.0,1.0,0.0,0,2.0,Cat_6,C
462290,Female,0.0,30,1.0,1.0,0.0,2,1.0,Cat_6,A
462291,Female,0.0,37,1.0,8.0,,2,3.0,Cat_6,D
462297,Female,0.0,31,1.0,0.0,14.0,2,2.0,Cat_6,A
462300,Male,1.0,49,1.0,0.0,1.0,0,3.0,Cat_6,C
462304,Male,1.0,56,1.0,0.0,1.0,2,4.0,Cat_4,B
462306,Male,1.0,83,0.0,7.0,8.0,1,2.0,Cat_6,A
462309,Male,0.0,32,1.0,5.0,,2,1.0,Cat_6,D
462310,Male,1.0,63,1.0,0.0,5.0,0,4.0,Cat_6,C
462323,Female,1.0,71,1.0,1.0,1.0,0,2.0,Cat_6,C
462336,Male,1.0,50,0.0,0.0,0.0,2,4.0,Cat_6,A
462339,Male,0.0,31,1.0,0.0,4.0,2,5.0,Cat_6,A
462340,Male,1.0,60,0.0,3.0,0.0,0,6.0,Cat_6,B
462342,Female,1.0,71,1.0,7.0,8.0,1,2.0,Cat_6,C
462345,Male,1.0,49,1.0,1.0,0.0,0,6.0,Cat_4,C
462346,Male,1.0,74,1.0,7.0,9.0,2,1.0,Cat_6,A
462349,Male,1.0,51,1.0,0.0,1.0,0,6.0,Cat_6,C
462355,Male,1.0,61,0.0,3.0,0.0,2,,Cat_6,A
462356,Male,0.0,46,1.0,2.0,0.0,2,3.0,Cat_6,A
462358,Male,1.0,39,0.0,1.0,2.0,0,2.0,Cat_6,A
462365,Male,1.0,85,1.0,7.0,1.0,1,2.0,Cat_6,C
462368,Female,1.0,31,1.0,0.0,1.0,0,2.0,Cat_6,C
462370,Male,1.0,39,1.0,4.0,4.0,1,3.0,Cat_6,B
462381,Female,1.0,48,0.0,1.0,1.0,1,2.0,Cat_6,A
462382,Male,1.0,71,1.0,7.0,0.0,1,2.0,Cat_6,C
462384,Female,0.0,31,1.0,5.0,,2,1.0,Cat_7,D
462386,Female,0.0,32,1.0,5.0,0.0,2,5.0,Cat_6,D
462389,Female,1.0,55,0.0,2.0,0.0,2,1.0,Cat_6,A
462395,Male,1.0,46,1.0,0.0,0.0,1,2.0,Cat_6,C
462396,Male,1.0,53,1.0,1.0,,0,2.0,Cat_6,C
462397,Male,1.0,50,1.0,0.0,0.0,0,4.0,Cat_6,C
462400,Male,0.0,45,1.0,0.0,1.0,2,1.0,Cat_6,A
462401,Male,1.0,33,0.0,4.0,1.0,0,2.0,Cat_4,D
462409,Female,1.0,29,0.0,2.0,5.0,2,2.0,Cat_6,A
462411,Male,0.0,35,1.0,0.0,8.0,2,1.0,Cat_6,A
462415,Male,0.0,25,0.0,1.0,1.0,2,1.0,Cat_6,D
462420,Male,0.0,26,1.0,5.0,0.0,2,3.0,Cat_6,D
462421,Male,0.0,48,1.0,0.0,1.0,2,2.0,Cat_6,A
462423,Male,1.0,66,0.0,7.0,0.0,1,3.0,Cat_6,A
462424,Female,1.0,38,0.0,0.0,0.0,2,3.0,Cat_6,A
462428,Male,1.0,65,1.0,3.0,2.0,0,3.0,Cat_6,C
462429,Male,1.0,87,0.0,7.0,1.0,2,1.0,Cat_6,A
462445,Male,0.0,20,0.0,5.0,1.0,2,3.0,Cat_6,D
462446,Male,0.0,19,0.0,5.0,0.0,2,4.0,Cat_6,D
462447,Male,0.0,22,0.0,5.0,9.0,2,4.0,Cat_6,D
462450,Male,0.0,18,0.0,5.0,0.0,2,,Cat_6,D
462451,Male,0.0,18,0.0,8.0,1.0,2,9.0,Cat_6,D
462452,Male,0.0,19,0.0,5.0,0.0,2,,Cat_4,D
462454,Male,0.0,19,0.0,5.0,1.0,2,3.0,Cat_2,D
462456,Male,0.0,22,0.0,5.0,0.0,2,8.0,Cat_6,D
462457,Male,0.0,31,0.0,5.0,4.0,2,4.0,Cat_6,D
462463,Male,1.0,63,0.0,0.0,0.0,0,2.0,Cat_6,C
462472,Male,0.0,43,1.0,0.0,1.0,2,1.0,Cat_6,A
462473,Male,0.0,73,0.0,2.0,0.0,2,,Cat_4,A
462485,Female,1.0,39,0.0,2.0,0.0,2,2.0,Cat_6,A
462488,Male,0.0,31,1.0,5.0,1.0,2,5.0,Cat_6,D
462491,Male,0.0,31,1.0,0.0,0.0,2,5.0,Cat_6,A
462492,Male,1.0,43,0.0,0.0,0.0,0,4.0,Cat_2,A
462496,Male,1.0,52,0.0,0.0,0.0,0,3.0,Cat_6,C
462498,Female,1.0,63,1.0,1.0,0.0,0,3.0,Cat_6,C
462503,Male,1.0,51,1.0,4.0,1.0,1,4.0,Cat_6,C
462508,Male,1.0,35,1.0,5.0,1.0,2,7.0,Cat_4,D
462512,Female,1.0,32,0.0,3.0,,0,2.0,Cat_4,A
462517,Female,1.0,39,1.0,6.0,9.0,1,4.0,Cat_6,B
462518,Female,0.0,25,0.0,5.0,1.0,2,6.0,Cat_5,D
462519,Male,0.0,20,0.0,5.0,0.0,2,5.0,Cat_4,D
462521,Female,0.0,33,0.0,6.0,9.0,2,1.0,Cat_6,D
462522,Male,1.0,36,0.0,4.0,0.0,0,5.0,Cat_4,D
462524,Female,1.0,35,1.0,1.0,,2,2.0,Cat_6,A
462525,Female,1.0,42,1.0,0.0,1.0,0,2.0,Cat_6,C
462526,Female,1.0,52,1.0,0.0,2.0,0,5.0,Cat_6,C
462529,Female,1.0,42,1.0,2.0,1.0,2,2.0,Cat_6,A
462531,Female,1.0,57,0.0,6.0,,1,2.0,Cat_6,A
462533,Female,0.0,30,1.0,3.0,1.0,2,3.0,Cat_6,D
462538,Female,1.0,73,1.0,7.0,1.0,1,2.0,Cat_6,C
462541,Male,1.0,66,1.0,2.0,3.0,1,2.0,Cat_6,C
462542,Female,1.0,62,1.0,0.0,9.0,0,5.0,Cat_2,C
462543,Female,1.0,36,1.0,0.0,4.0,2,1.0,Cat_3,A
462545,Male,0.0,33,0.0,2.0,0.0,2,3.0,Cat_4,D
462554,Male,0.0,28,0.0,5.0,0.0,2,8.0,Cat_4,D
462561,Female,1.0,48,1.0,0.0,3.0,0,2.0,Cat_6,C
462563,Female,1.0,53,1.0,0.0,1.0,0,2.0,Cat_6,C
462566,Female,1.0,27,0.0,1.0,1.0,2,,Cat_3,A
462577,Female,1.0,71,0.0,8.0,0.0,1,2.0,Cat_4,A
462578,Male,1.0,35,1.0,0.0,9.0,0,2.0,Cat_4,C
462580,Female,0.0,41,1.0,0.0,0.0,2,1.0,Cat_4,A
462584,Female,1.0,39,0.0,3.0,0.0,2,4.0,Cat_4,A
462587,Female,1.0,79,0.0,7.0,1.0,1,2.0,Cat_4,A
462589,Female,0.0,29,0.0,2.0,9.0,2,8.0,Cat_4,D
462595,Female,0.0,33,1.0,0.0,7.0,2,7.0,Cat_4,C
462596,Female,0.0,31,0.0,5.0,0.0,2,,Cat_4,D
462600,Male,1.0,25,0.0,2.0,4.0,0,3.0,Cat_4,D
462607,Female,,43,0.0,2.0,2.0,0,3.0,Cat_4,A
462609,Female,1.0,52,0.0,1.0,4.0,2,1.0,Cat_4,A
462611,Male,1.0,41,0.0,4.0,0.0,1,7.0,Cat_4,D
462612,Female,1.0,27,0.0,1.0,,1,6.0,Cat_4,D
462613,Female,1.0,39,0.0,2.0,1.0,0,5.0,Cat_4,A
462615,Male,0.0,32,0.0,1.0,3.0,2,7.0,Cat_4,D
462617,Male,0.0,19,0.0,5.0,1.0,2,5.0,Cat_4,D
462619,Male,,58,0.0,,1.0,1,,Cat_4,A
462625,Male,0.0,30,1.0,0.0,1.0,2,3.0,Cat_4,A
462626,Female,0.0,31,1.0,2.0,0.0,2,6.0,Cat_4,D
462632,Female,1.0,43,0.0,2.0,,0,4.0,Cat_4,A
462637,Female,1.0,63,0.0,8.0,,0,6.0,Cat_4,B
462643,Female,1.0,37,1.0,2.0,,0,3.0,Cat_4,B
462654,Male,1.0,37,0.0,0.0,0.0,0,6.0,Cat_4,A
462658,Female,1.0,31,1.0,6.0,9.0,0,2.0,,B
462668,Female,0.0,38,1.0,0.0,4.0,2,1.0,Cat_6,A
462669,Female,1.0,41,1.0,3.0,,1,6.0,Cat_6,B
462678,Female,1.0,45,1.0,0.0,3.0,0,3.0,Cat_6,C
462680,Male,1.0,35,1.0,1.0,,0,4.0,Cat_6,B
462683,Female,1.0,43,0.0,2.0,1.0,2,5.0,Cat_1,A
462685,Female,0.0,33,0.0,5.0,,2,3.0,Cat_4,D
462687,Male,0.0,26,0.0,6.0,14.0,2,3.0,Cat_3,D
462692,Female,1.0,39,0.0,0.0,,0,2.0,Cat_6,C
462696,Male,1.0,49,0.0,0.0,1.0,1,2.0,Cat_6,A
462697,Male,,47,0.0,,0.0,0,2.0,Cat_6,A
462702,Male,1.0,53,0.0,3.0,1.0,0,4.0,Cat_4,B
462704,Male,1.0,52,1.0,4.0,5.0,1,5.0,Cat_6,C
462705,Female,1.0,66,0.0,7.0,0.0,0,2.0,Cat_6,A
462716,Male,0.0,26,0.0,3.0,6.0,2,2.0,Cat_4,D
462720,Male,1.0,38,1.0,8.0,,2,5.0,Cat_6,D
462722,Female,0.0,25,0.0,6.0,,2,4.0,Cat_6,D
462723,Female,1.0,53,0.0,0.0,8.0,0,2.0,Cat_6,C
462727,Female,1.0,87,0.0,7.0,0.0,1,2.0,Cat_6,A
462729,Male,0.0,28,0.0,5.0,1.0,2,2.0,Cat_6,D
462731,Female,1.0,37,1.0,0.0,7.0,1,3.0,Cat_6,C
462732,Female,1.0,42,1.0,0.0,,2,1.0,Cat_6,B
462735,Female,1.0,25,0.0,0.0,1.0,0,2.0,Cat_1,A
